ID_CAMPANHA,PRODUTO,COR_PRODUTO,status_pre,operacao,ESTOQUE,ES1,ES2,ES3,ES4,ES5,ES6,ES7,ES8,ES9,ES10,ES11,ES12,ES13,ES14,ES15,ES16,DT_EXCLUSAO,validacao_pos
54,373236      ,2276        ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,373279      ,02025       ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,373279      ,07448       ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,373281      ,05052       ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,373281      ,07448       ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,373285      ,59557       ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,373286      ,07448       ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,373288      ,07448       ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,373291      ,07448       ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,373311      ,07448       ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,373311      ,11069       ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,373312      ,07039       ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,373312      ,07448       ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,373312      ,07847       ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,373314      ,07448       ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,373315      ,04097       ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,373404      ,0109        ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,OK
54,373406      ,0109        ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,OK
54,373407      ,0109        ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,OK
54,373408      ,0109        ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,373409      ,0101        ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,373410      ,0101        ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,373420      ,0101        ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,373421      ,0101        ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,373423      ,0105        ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,373443      ,0109        ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,OK
54,373445      ,0003        ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,373449      ,0101        ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,373450      ,0101        ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,373451      ,0105        ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,373839      ,59503       ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,373840      ,59503       ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,373841      ,59503       ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,373852      ,05052       ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,OK
54,373857      ,0105        ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,373942      ,0013        ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,373943      ,07836       ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,373943      ,11069       ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,373943      ,5336        ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,373944      ,2276        ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,373968      ,0013        ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,373973      ,0013        ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,373982      ,59881       ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,374039      ,07448       ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,374064      ,59588       ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,374065      ,59588       ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,3,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,,OK
54,374066      ,59588       ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,374088      ,07448       ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,374090      ,2276        ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,374093      ,0026        ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,OK
54,374096      ,0024        ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,OK
54,374105      ,0024        ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,374157      ,07448       ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,374159      ,07448       ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,OK
54,374191      ,59537       ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,374202      ,59459       ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,374208      ,59535       ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,374214      ,59556       ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,374215      ,0101        ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,374231      ,0013        ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,374233      ,51293       ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,OK
54,374469      ,59556       ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,,OK
54,374471      ,59556       ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,374497      ,59473       ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,374498      ,59473       ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,374499      ,59473       ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,374502      ,59522       ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,374504      ,59520       ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,374535      ,59612       ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,,OK
54,374536      ,59489       ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,374537      ,59489       ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,374720      ,59570       ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,374758      ,59535       ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,374759      ,59611       ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,374830      ,61697       ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,374833      ,61697       ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,374850      ,59526       ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,374864      ,59521       ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,374908      ,59574       ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,374910      ,59566       ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,374918      ,59526       ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,374919      ,59526       ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,374931      ,59536       ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,374934      ,59536       ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,OK
54,374952      ,59489       ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,374955      ,59559       ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,374956      ,59559       ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,374959      ,59559       ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,374960      ,59559       ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,374965      ,59552       ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,374975      ,59501       ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,374977      ,59555       ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,,OK
54,374978      ,59501       ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,374979      ,59501       ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,374995      ,0003        ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,374997      ,59497       ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,OK
54,374999      ,55390       ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,375000      ,55390       ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,375001      ,55390       ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,OK
54,375006      ,59476       ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,OK
54,375008      ,59459       ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,375010      ,59460       ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,375012      ,59459       ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,375048      ,59560       ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,375049      ,59576       ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,375050      ,59576       ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,375052      ,59576       ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,375053      ,0109        ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,375075      ,0024        ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,375213      ,59500       ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,375214      ,07852       ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,375217      ,07546       ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,375224      ,59489       ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,375227      ,07448       ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,375233      ,7122        ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,375237      ,05052       ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,375242      ,07488       ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,375244      ,07836       ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,375247      ,07448       ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,375248      ,07448       ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,375253      ,07448       ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,375254      ,1566        ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,375257      ,07039       ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,375260      ,07039       ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,375273      ,07722       ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,375275      ,07448       ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,375276      ,8391        ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,375277      ,59566       ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,375278      ,11056       ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,375279      ,07448       ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,375284      ,07891       ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,375287      ,07546       ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,375290      ,07488       ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,375291      ,07820       ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,375305      ,07448       ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,375354      ,0024        ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,375364      ,07448       ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,375379      ,59499       ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,375389      ,11092       ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,375396      ,03328       ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,375399      ,0105        ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,375404      ,0101        ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,375470      ,0013        ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,375470      ,07448       ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,375524      ,0105        ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,375536      ,60572       ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,375541      ,60575       ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,375544      ,60578       ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,375553      ,07448       ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,375568      ,0109        ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,,OK
54,375676      ,60556       ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,375677      ,60556       ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,375699      ,59547       ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,375711      ,59557       ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,375712      ,59533       ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,375728      ,59534       ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,375729      ,59459       ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,375731      ,59558       ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,375736      ,59548       ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,375738      ,59476       ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,375742      ,59497       ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,375747      ,55390       ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,375749      ,59612       ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,375838      ,59599       ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,375851      ,0101        ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,376106      ,59608       ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,376128      ,59473       ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,376236      ,0013        ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,376236      ,07448       ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,OK
54,376635      ,07448       ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,376637      ,10071       ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,378010      ,59559       ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
54,378106      ,0105        ,PENDENTE_UPDATE,INTEGRADO_ATUALIZADO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,OK
